,gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,JPT_KOD_JE,JPT_SJR_KO,JPT_NAZWA_,JPT_POWIER,JPT_ORGAN_,JPT_KOD__1,JPT_NAZWA1,JPT_ORGAN1,JPT_WAZNA_,IIP_PRZEST,IIP_IDENTY,JPT_KJ_IIP,JPT_KJ_I_1,JPT_KJ_I_2,JPT_SPS_KO,JPT_POWI_1,JPT_KJ_I_3,JPT_JOR_ID,WERSJA_OD,WERSJA_DO,WAZNY_OD,WAZNY_DO,IIP_WERSJA,JPT_OPIS,JPT_ID,SHAPE_LENG,SHAPE_LE_1,SHAPE_AREA,layer,path
275,ggs21.440,SkorowidzOrtofomapy2021.1042278,,,,,,,,,,,,,N-34-49-B-d-4-2,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1042278.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75094/75094_1042278_N-34-49-B-d-4-2.tif,,SkorowidzOrtofomapy2021.1042278.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,34,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
278,ggs22.1,SkorowidzOrtofomapy2022.1074798,,,,,,,,,,,,,N-34-50-C-d-1-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074798.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074798_N-34-50-C-d-1-4.tif,,SkorowidzOrtofomapy2022.1074798.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,708,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
279,ggs22.3,SkorowidzOrtofomapy2022.1074806,,,,,,,,,,,,,N-34-50-C-d-3-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074806.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074806_N-34-50-C-d-3-4.tif,,SkorowidzOrtofomapy2022.1074806.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,766,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
280,ggs22.37,SkorowidzOrtofomapy2022.1074804,,,,,,,,,,,,,N-34-50-C-d-3-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074804.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074804_N-34-50-C-d-3-2.tif,,SkorowidzOrtofomapy2022.1074804.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,749,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
281,ggs22.39,SkorowidzOrtofomapy2022.1074807,,,,,,,,,,,,,N-34-50-C-d-4-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074807.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074807_N-34-50-C-d-4-1.tif,,SkorowidzOrtofomapy2022.1074807.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,763,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
282,ggs22.40,SkorowidzOrtofomapy2022.1074809,,,,,,,,,,,,,N-34-50-C-d-4-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074809.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074809_N-34-50-C-d-4-3.tif,,SkorowidzOrtofomapy2022.1074809.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,834,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
283,ggs22.41,SkorowidzOrtofomapy2022.1074794,,,,,,,,,,,,,N-34-50-C-c-4-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074794.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074794_N-34-50-C-c-4-4.tif,,SkorowidzOrtofomapy2022.1074794.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,809,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
284,ggs22.46,SkorowidzOrtofomapy2022.1074834,,,,,,,,,,,,,N-34-62-A-b-1-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074834.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074834_N-34-62-A-b-1-1.tif,,SkorowidzOrtofomapy2022.1074834.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,841,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
285,ggs22.48,SkorowidzOrtofomapy2022.1074788,,,,,,,,,,,,,N-34-50-C-c-3-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074788.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074788_N-34-50-C-c-3-2.tif,,SkorowidzOrtofomapy2022.1074788.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,924,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
286,ggs22.51,SkorowidzOrtofomapy2022.1074791,,,,,,,,,,,,,N-34-50-C-c-4-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074791.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074791_N-34-50-C-c-4-1.tif,,SkorowidzOrtofomapy2022.1074791.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,898,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
287,ggs22.52,SkorowidzOrtofomapy2022.1074782,,,,,,,,,,,,,N-34-50-C-c-1-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074782.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074782_N-34-50-C-c-1-4.tif,,SkorowidzOrtofomapy2022.1074782.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,928,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
288,ggs22.53,SkorowidzOrtofomapy2022.1074783,,,,,,,,,,,,,N-34-50-C-c-2-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074783.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074783_N-34-50-C-c-2-1.tif,,SkorowidzOrtofomapy2022.1074783.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,799,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
289,ggs22.55,SkorowidzOrtofomapy2022.1074780,,,,,,,,,,,,,N-34-50-C-c-1-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074780.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074780_N-34-50-C-c-1-2.tif,,SkorowidzOrtofomapy2022.1074780.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,855,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
290,ggs22.56,SkorowidzOrtofomapy2022.1074792,,,,,,,,,,,,,N-34-50-C-c-4-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074792.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074792_N-34-50-C-c-4-2.tif,,SkorowidzOrtofomapy2022.1074792.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,853,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
291,ggs22.57,SkorowidzOrtofomapy2022.1074803,,,,,,,,,,,,,N-34-50-C-d-3-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074803.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074803_N-34-50-C-d-3-1.tif,,SkorowidzOrtofomapy2022.1074803.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,762,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
292,ggs22.58,SkorowidzOrtofomapy2022.1074785,,,,,,,,,,,,,N-34-50-C-c-2-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074785.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074785_N-34-50-C-c-2-3.tif,,SkorowidzOrtofomapy2022.1074785.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,857,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
293,ggs22.59,SkorowidzOrtofomapy2022.1074774,,,,,,,,,,,,,N-34-50-C-a-3-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074774.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074774_N-34-50-C-a-3-4.tif,,SkorowidzOrtofomapy2022.1074774.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,897,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
294,ggs22.60,SkorowidzOrtofomapy2022.1074786,,,,,,,,,,,,,N-34-50-C-c-2-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074786.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074786_N-34-50-C-c-2-4.tif,,SkorowidzOrtofomapy2022.1074786.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,770,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
295,ggs22.62,SkorowidzOrtofomapy2022.1074829,,,,,,,,,,,,,N-34-62-A-a-2-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074829.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074829_N-34-62-A-a-2-2.tif,,SkorowidzOrtofomapy2022.1074829.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,850,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
296,ggs22.63,SkorowidzOrtofomapy2022.1074797,,,,,,,,,,,,,N-34-50-C-d-1-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074797.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074797_N-34-50-C-d-1-3.tif,,SkorowidzOrtofomapy2022.1074797.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,774,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
297,ggs22.64,SkorowidzOrtofomapy2022.1074793,,,,,,,,,,,,,N-34-50-C-c-4-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074793.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074793_N-34-50-C-c-4-3.tif,,SkorowidzOrtofomapy2022.1074793.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,887,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
298,ggs22.66,SkorowidzOrtofomapy2022.1074805,,,,,,,,,,,,,N-34-50-C-d-3-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074805.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074805_N-34-50-C-d-3-3.tif,,SkorowidzOrtofomapy2022.1074805.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,792,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
299,ggs22.70,SkorowidzOrtofomapy2022.1074787,,,,,,,,,,,,,N-34-50-C-c-3-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074787.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074787_N-34-50-C-c-3-1.tif,,SkorowidzOrtofomapy2022.1074787.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,888,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
300,ggs22.71,SkorowidzOrtofomapy2022.1074752,,,,,,,,,,,,,N-34-49-D-d-4-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074752.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074752_N-34-49-D-d-4-4.tif,,SkorowidzOrtofomapy2022.1074752.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,913,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
301,ggs22.73,SkorowidzOrtofomapy2022.1074746,,,,,,,,,,,,,N-34-49-D-d-2-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074746.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074746_N-34-49-D-d-2-2.tif,,SkorowidzOrtofomapy2022.1074746.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,909,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
302,ggs22.74,SkorowidzOrtofomapy2022.1074773,,,,,,,,,,,,,N-34-50-C-a-3-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074773.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074773_N-34-50-C-a-3-3.tif,,SkorowidzOrtofomapy2022.1074773.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,867,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
303,ggs22.77,SkorowidzOrtofomapy2022.1074781,,,,,,,,,,,,,N-34-50-C-c-1-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074781.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074781_N-34-50-C-c-1-3.tif,,SkorowidzOrtofomapy2022.1074781.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,832,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
304,ggs22.79,SkorowidzOrtofomapy2022.1074748,,,,,,,,,,,,,N-34-49-D-d-2-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074748.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074748_N-34-49-D-d-2-4.tif,,SkorowidzOrtofomapy2022.1074748.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,909,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
